wordText,lyricsRank,newYorkTimesRank,rank,googleBooksRank,happs,stdDev,twitterRank
messed,2812,-1,9281,-1,3.84,1.3149,3410
none,963,1567,9282,983,3.84,1.4896,1952
offline,-1,-1,9283,-1,3.84,1.0759,4560
pleaded,-1,3127,9284,-1,3.84,1.3756,-1
rent,2451,2867,9285,3445,3.84,1.4758,2253
shouldn't,-1,-1,9286,-1,3.84,0.8172,-1
snatch,3723,-1,9287,-1,3.84,1.6333,-1
ghosts,3008,-1,9288,-1,3.84,1.9827,-1
hatin,4142,-1,9289,-1,3.84,1.5458,-1
fragile,3317,-1,9290,-1,3.83,1.3262,-1
baddest,4985,-1,9291,-1,3.82,2.0172,-1
blood,368,1827,9292,474,3.82,1.7922,1081
creep,1923,-1,9293,-1,3.82,1.6123,-1
dark,378,2335,9294,982,3.82,1.4097,578
darkness,663,-1,9295,2861,3.82,1.8702,-1
eliminate,-1,3593,9296,-1,3.82,1.746,-1
forgetting,4203,-1,9297,-1,3.82,1.4097,-1
gang,1720,-1,9298,-1,3.82,2.1824,3440
hanging,1037,-1,9299,4766,3.82,1.7225,1404
hardest,2534,-1,9300,-1,3.82,1.6249,4282
haven't,-1,-1,9301,-1,3.82,1.2567,-1
junk,3912,-1,9302,-1,3.82,1.3354,3484
loans,-1,2000,9303,3793,3.82,1.2728,4831
oppose,-1,4381,9304,-1,3.82,1.4384,-1
slip,1031,-1,9305,-1,3.82,1.2887,4758
sos,4691,-1,9306,-1,3.82,1.7343,-1
thirst,3786,-1,9307,-1,3.82,1.7225,-1
erased,4728,-1,9308,-1,3.82,1.5093,-1
vain,1599,-1,9309,3566,3.82,1.7874,-1
fades,1917,-1,9310,-1,3.81,1.0762,-1
aggressive,-1,3474,9311,4819,3.8,1.5779,-1
costs,-1,688,9312,1112,3.8,1.4428,3155
critics,-1,1972,9313,3378,3.8,1.6782,-1
fire,273,837,9314,676,3.8,1.5779,441
fist,1964,-1,9315,-1,3.8,1.2454,-1
interment,-1,989,9316,-1,3.8,1.8295,-1
ow,2782,-1,9317,-1,3.8,1.3702,4689
pale,2188,-1,9318,3511,3.8,1.088,-1
protesters,-1,-1,9319,-1,3.8,1.6903,-1
witch,3430,-1,9320,-1,3.8,2.0898,-1
chronic,3870,-1,9321,2508,3.79,1.9236,-1
thirsty,4306,-1,9322,-1,3.79,1.458,-1
thorns,4646,-1,9323,-1,3.79,1.6753,-1
sink,1927,-1,9324,-1,3.79,1.6008,-1
battles,4637,-1,9325,-1,3.78,2.003,-1
bugs,-1,-1,9326,-1,3.78,1.5158,4163
court,2425,223,9327,365,3.78,1.799,1678
ends,992,2291,9328,1850,3.78,1.4886,1484
exams,-1,-1,9329,-1,3.78,1.6573,4080
predeceased,-1,2930,9330,-1,3.78,1.6199,-1
risks,-1,3243,9331,4207,3.78,1.7646,-1
rusty,4694,-1,9332,-1,3.78,1.4609,-1
slow,480,2304,9333,1912,3.78,1.1119,557
wouldn't,-1,-1,9334,-1,3.78,1.148,-1
bothered,4853,-1,9335,-1,3.78,1.5311,-1
unnecessary,-1,-1,9336,4778,3.78,1.5581,-1
nothings,4888,-1,9337,-1,3.76,1.7677,-1
resigned,-1,2700,9338,-1,3.76,1.5851,-1
symptoms,-1,-1,9339,1692,3.76,1.3933,-1
yell,3210,-1,9340,-1,3.76,1.7209,-1
gutter,3729,-1,9341,-1,3.76,1.7143,-1
hangs,4105,-1,9342,-1,3.76,1.6774,-1
void,3270,-1,9343,-1,3.76,1.422,-1
bailout,-1,-1,9344,-1,3.74,1.6759,4396
boo,1606,-1,9345,-1,3.74,1.7591,1195
critic's,-1,-1,9346,-1,3.74,1.4682,-1
denying,4938,-1,9347,-1,3.74,1.4682,-1
last,187,53,9348,202,3.74,1.2586,113
noise,1427,4813,9349,2502,3.74,1.3063,2947
obsession,3874,-1,9350,-1,3.74,1.1214,3908
reckless,4712,-1,9351,-1,3.74,1.9146,-1
shove,2834,-1,9352,-1,3.74,1.7357,-1
stomp,3150,-1,9353,-1,3.74,1.4682,-1
wait,268,2027,9354,2079,3.74,1.209,237
sucka,4409,-1,9355,-1,3.74,1.7704,-1
pimp,1437,-1,9356,-1,3.73,2.1581,-1
stranded,3740,-1,9357,-1,3.73,1.8905,-1
tearing,2323,-1,9358,-1,3.73,1.3811,-1
strain,3625,-1,9359,2886,3.73,1.8071,-1
crack,865,4688,9360,-1,3.72,1.4434,2191
fewer,-1,2788,9361,4063,3.72,1.1256,-1
gross,-1,3012,9362,3172,3.72,1.4852,2750
kick,697,-1,9363,-1,3.72,1.5524,721
oops,-1,-1,9364,-1,3.72,1.4852,2610
operation,-1,1732,9365,840,3.72,1.6041,-1
removed,-1,2654,9366,1394,3.72,1.3856,4970
withdrawal,-1,4521,9367,-1,3.72,1.841,-1
crowded,3230,-1,9368,-1,3.71,2.0514,-1
lacking,-1,-1,9369,4770,3.71,1.633,-1
revenge,2766,-1,9370,-1,3.71,2.3363,-1
foolish,2053,-1,9371,-1,3.7,1.6929,-1
con,478,-1,9372,3613,3.7,1.1473,795
crooked,2952,-1,9373,-1,3.7,1.6067,-1
demanding,-1,4689,9374,-1,3.7,1.6194,-1
dirt,1255,-1,9375,-1,3.7,1.5286,3101
don't,-1,-1,9376,-1,3.7,1.0926,-1
dont,399,-1,9377,-1,3.7,1.0738,202
goodbye,426,-1,9378,-1,3.7,1.8323,2307
locked,1078,-1,9379,-1,3.7,1.2657,3004
remove,-1,2659,9380,2348,3.7,1.1995,3761
sentenced,-1,3077,9381,-1,3.7,1.6568,-1
wasnt,-1,-1,9382,-1,3.7,1.0546,2192
won't,-1,-1,9383,-1,3.7,1.1112,-1
abnormal,-1,-1,9384,4570,3.69,1.6734,-1
hustler,3859,-1,9385,-1,3.69,1.7644,-1
controversy,-1,4508,9386,3863,3.68,1.7431,-1
disagree,4651,-1,9387,-1,3.68,1.2526,-1
fees,-1,2329,9388,-1,3.68,1.5043,-1
hitting,4305,4241,9389,-1,3.68,1.7431,2352
kicking,3019,-1,9390,-1,3.68,1.6218,3219
mean,309,1308,9391,518,3.68,1.9213,359
missed,1370,589,9392,-1,3.68,1.2362,673
rival,-1,3498,9393,-1,3.68,1.5043,-1
sucker,2509,-1,9394,-1,3.68,1.9529,-1
waiting,282,1775,9395,1920,3.68,1.2362,396
wrath,3713,-1,9396,-1,3.68,1.9737,-1
plead,4156,-1,9397,-1,3.67,1.4052,-1
closed,1416,701,9398,1461,3.66,1.5986,1552
deadline,-1,3628,9399,-1,3.66,1.1537,4935
down,40,198,9400,144,3.66,1.5598,153
low,503,1199,9401,421,3.66,1.1178,913
messy,-1,-1,9402,-1,3.66,1.1886,3753
outdated,-1,4377,9403,-1,3.66,1.1713,-1
patients,-1,1269,9404,533,3.66,1.4086,-1
pressure,1605,1255,9405,581,3.66,1.5467,1334
snitch,4981,-1,9406,-1,3.66,1.6489,-1
sorry,547,4920,9407,3346,3.66,1.7567,345
stuck,822,-1,9408,-1,3.66,1.1178,915
anti,-1,-1,9409,1580,3.65,1.5214,-1
complications,-1,-1,9410,4935,3.65,1.8206,-1
disappear,1569,-1,9411,-1,3.65,1.6273,-1
snakes,4420,-1,9412,-1,3.65,2.0872,-1
lesions,-1,-1,9413,3603,3.65,1.8961,-1
bill,1730,327,9414,1084,3.64,1.77,882
blocked,-1,4818,9415,-1,3.64,1.4535,3900
bore,3340,-1,9416,3975,3.64,1.5877,-1
cuts,2172,1472,9417,-1,3.64,1.3962,3052
darkest,2027,-1,9418,-1,3.64,2.1166,-1
delete,-1,-1,9419,-1,3.64,1.4813,3397
ghost,1346,-1,9420,-1,3.64,2.0777,2838
miss,398,458,9421,1212,3.64,1.6258,309
nobody,360,2716,9422,3419,3.64,1.2415,1366
nothin,1219,-1,9423,-1,3.64,1.6507,2572
shocked,-1,-1,9424,-1,3.64,1.3211,4046
swine,-1,-1,9425,-1,3.64,1.8379,2365
uncertainty,-1,-1,9426,4229,3.64,1.0451,-1
fooled,2928,-1,9427,-1,3.63,1.7992,-1
awkward,-1,-1,9428,-1,3.62,1.3981,3051
baghdad,-1,4067,9429,-1,3.62,1.9048,-1
begging,2212,-1,9430,-1,3.62,1.9472,-1
brat,4217,-1,9431,-1,3.62,1.7484,-1
doesn't,-1,-1,9432,-1,3.62,1.1045,-1
haunt,3058,-1,9433,-1,3.62,1.6399,-1
hussein,-1,3548,9434,-1,3.62,1.8724,-1
incompletely,-1,3848,9435,-1,3.62,1.6769,-1
limitations,-1,-1,9436,3333,3.62,1.3536,-1
risk,2844,1298,9437,947,3.62,1.6399,2269
tore,2950,-1,9438,-1,3.62,1.6523,-1
bacteria,-1,-1,9439,4195,3.61,1.9771,-1
crude,-1,3897,9440,-1,3.6,1.4428,-1
dust,948,-1,9441,3162,3.6,1.1606,4277
falls,1079,2162,9442,2551,3.6,1.8952,2309
flies,1863,-1,9443,-1,3.6,1.6782,4675
indicted,-1,4461,9444,-1,3.6,1.8626,-1
madness,1812,-1,9445,-1,3.6,1.8183,3901
mistaken,4414,-1,9446,-1,3.6,1.4286,-1
shattered,2389,-1,9447,-1,3.6,1.6903,-1
suspects,-1,3929,9448,-1,3.6,1.1952,-1
acid,3948,-1,9449,865,3.59,1.5535,-1
pistol,2299,-1,9450,-1,3.59,1.8953,-1
decreased,-1,-1,9451,3934,3.58,1.3966,-1
absence,-1,3918,9452,1464,3.58,1.0708,-1
couldnt,4861,-1,9453,-1,3.58,1.1265,3237
excluded,-1,-1,9454,4452,3.58,1.5398,-1
gossip,-1,-1,9455,-1,3.58,1.9282,1433
leaving,674,1528,9456,1422,3.58,1.2792,980
punch,2813,-1,9457,-1,3.58,1.7967,2669
shotgun,3048,-1,9458,-1,3.58,1.8745,-1
sirens,4393,-1,9459,-1,3.58,1.4995,-1
restricted,-1,-1,9460,3427,3.57,1.5143,-1
darkened,4222,-1,9461,-1,3.57,1.599,-1
slut,4071,-1,9462,-1,3.57,2.63,-1
servants,-1,-1,9463,3007,3.56,1.6999,-1
afghanistan,-1,3152,9464,-1,3.56,1.7861,4993
confrontation,-1,4087,9465,-1,3.56,1.6922,-1
confusing,4865,-1,9466,-1,3.56,0.9723,4800
denial,4371,-1,9467,-1,3.56,1.6433,-1
empty,627,3643,9468,2549,3.56,1.6308,2067
fucked,904,-1,9469,-1,3.56,2.7117,1840
gloom,4553,-1,9470,-1,3.56,2.1205,-1
misidentified,-1,631,9471,-1,3.56,1.402,-1
mob,3347,-1,9472,-1,3.56,1.8644,-1
offense,-1,4255,9473,-1,3.56,1.5274,-1
piss,2615,-1,9474,-1,3.56,1.728,3232
protest,-1,2790,9475,3917,3.56,1.4591,4807
runaway,3034,-1,9476,-1,3.56,1.6801,-1
shut,745,3069,9477,3491,3.56,1.0333,1123
sorely,-1,3300,9478,-1,3.56,1.2803,-1
dire,3700,-1,9479,-1,3.55,1.9902,-1
stains,3978,-1,9480,-1,3.55,1.4728,-1
taxation,-1,-1,9481,4501,3.55,1.8491,-1
flee,4262,-1,9482,-1,3.54,1.0907,-1
haunted,3341,-1,9483,-1,3.54,1.6368,-1
bug,3520,-1,9484,-1,3.54,1.3734,2875
caught,530,2235,9485,2094,3.54,1.7867,1266
chained,4457,-1,9486,-1,3.54,1.9505,-1
crushed,3693,-1,9487,-1,3.54,1.6686,-1
despise,4497,-1,9488,-1,3.54,2.0325,-1
dispute,-1,1935,9489,3666,3.54,1.7286,-1
expensive,4989,2331,9490,3638,3.54,1.7637,2477
forsaken,4903,-1,9491,-1,3.54,1.94,-1
hospitals,-1,2151,9492,4543,3.54,1.5677,-1
owe,2163,-1,9493,-1,3.54,1.5147,4141
poor's,-1,-1,9494,-1,3.54,1.4172,-1
rough,1317,-1,9495,3157,3.54,1.4458,1741
shock,1986,-1,9496,3155,3.54,1.6189,3618
slug,3749,-1,9497,-1,3.54,1.3734,-1
without,195,294,9498,130,3.54,1.1104,404
drunken,4657,-1,9499,-1,3.53,2.0011,-1
missin,4615,-1,9500,-1,3.53,1.4157,-1
separation,-1,-1,9501,2552,3.53,1.8155,-1
spite,3162,-1,9502,2214,3.53,1.8269,-1
addicted,2741,-1,9503,-1,3.52,2.1019,1319
apart,520,3284,9504,1719,3.52,1.3438,2210
fallen,1191,3831,9505,2853,3.52,1.4177,4023
suspected,-1,4032,9506,4399,3.52,1.1648,-1
suspicion,-1,-1,9507,4653,3.52,1.5016,-1
teardrops,3639,-1,9508,-1,3.52,1.729,-1
tomb,4611,-1,9509,-1,3.52,2.0428,-1
ugh,4761,-1,9510,-1,3.52,1.5016,559
warned,4274,2687,9511,-1,3.52,1.313,-1
untrue,3856,-1,9512,-1,3.51,1.309,-1
casket,4381,-1,9513,-1,3.5,2.102,-1
dope,1039,-1,9514,-1,3.5,1.7053,2646
foe,3976,-1,9515,-1,3.5,1.7053,-1
hospital,4555,415,9516,1357,3.5,1.6194,803
paranoid,4298,-1,9517,-1,3.5,1.8434,-1
snake,2464,-1,9518,-1,3.5,1.669,4003
struck,3121,2347,9519,2419,3.5,1.4033,-1
deficiency,-1,-1,9520,4224,3.49,1.6971,-1
pressures,-1,-1,9521,3969,3.49,1.7574,-1
cant,676,-1,9522,-1,3.48,1.111,368
inmates,-1,4528,9523,-1,3.48,2.0227,-1
no,24,62,9524,44,3.48,1.2974,45
opponents,-1,2715,9525,-1,3.48,1.0925,-1
opposition,-1,1480,9526,1624,3.48,1.2329,-1
sucked,3970,-1,9527,-1,3.48,1.8543,3344
tobacco,-1,2985,9528,4037,3.48,2.1782,-1
unlikely,-1,2740,9529,4429,3.48,1.313,-1
zombie,-1,-1,9530,-1,3.48,1.821,3309
screams,1991,-1,9531,-1,3.48,2.042,-1
sinking,2082,-1,9532,-1,3.48,1.7503,-1
swollen,4997,-1,9533,-1,3.48,1.8334,-1
deceive,3985,-1,9534,-1,3.47,2.0114,-1
monsters,4925,-1,9535,-1,3.47,1.6845,-1
urine,-1,-1,9536,4119,3.47,1.6721,-1
chaos,2670,-1,9537,-1,3.46,1.7867,3099
creepy,-1,-1,9538,-1,3.46,1.6928,2521
fee,-1,2351,9539,4374,3.46,1.2969,4718
insanity,3408,-1,9540,-1,3.46,2.1779,-1
isolated,-1,-1,9541,2714,3.46,1.8206,-1
late,408,138,9542,564,3.46,1.1643,427
misspelled,-1,1047,9543,-1,3.46,1.3584,-1
misstated,-1,176,9544,-1,3.46,1.0144,-1
misunderstood,4086,-1,9545,-1,3.46,1.7049,-1
monster,2379,-1,9546,-1,3.46,1.9189,2279
refuse,2056,-1,9547,3994,3.46,0.9304,3906
shoot,840,4950,9548,-1,3.46,1.6686,1259
sting,3354,-1,9549,-1,3.46,1.7404,-1
thorn,4994,-1,9550,-1,3.46,1.5677,-1
wreck,2153,-1,9551,-1,3.46,1.7979,-1
fright,4366,-1,9552,-1,3.45,1.8378,-1
radiation,-1,-1,9553,2847,3.45,2.2827,-1
stab,3206,-1,9554,-1,3.45,2.1317,-1
confined,-1,-1,9555,3169,3.44,1.7398,-1
delays,-1,-1,9556,-1,3.44,1.1457,4978
deny,1173,4695,9557,3671,3.44,1.3874,-1
fault,1653,-1,9558,3196,3.44,1.2961,1474
forgot,1459,-1,9559,-1,3.44,1.4165,828
ghetto,954,-1,9560,-1,3.44,1.6922,4575
litigation,-1,3707,9561,-1,3.44,1.5928,-1
poop,-1,-1,9562,-1,3.44,1.7162,4757
seized,-1,4543,9563,3971,3.44,1.4591,-1
zero,2671,-1,9564,2424,3.44,1.6433,2911
cage,2205,-1,9565,-1,3.44,1.9776,-1
disappeared,3995,-1,9566,3763,3.44,1.7734,-1
trap,2664,-1,9567,-1,3.44,1.8324,-1
diss,3596,-1,9568,-1,3.43,1.8819,-1
foes,4735,-1,9569,-1,3.43,1.3229,-1
smashed,4963,-1,9570,-1,3.42,1.7443,-1
anxious,-1,-1,9571,3220,3.42,1.6671,4242
can't,-1,-1,9572,-1,3.42,0.9708,-1
cut,513,711,9573,788,3.42,1.295,437
erroneous,-1,3094,9574,-1,3.42,1.1968,-1
gangsta,1130,-1,9575,-1,3.42,1.8962,-1
gone,142,1192,9576,960,3.42,1.739,541
ignorant,-1,-1,9577,4687,3.42,1.8745,-1
invasion,-1,4752,9578,3775,3.42,2.0212,-1
lame,2826,-1,9579,-1,3.42,1.4299,1616
obsessed,-1,-1,9580,-1,3.42,1.4721,3347
raging,3304,-1,9581,-1,3.42,1.6424,-1
shatter,4342,-1,9582,-1,3.42,1.8193,-1
shouting,4398,-1,9583,-1,3.42,1.6047,-1
troubles,1869,-1,9584,-1,3.42,2.1485,-1
disturbed,-1,-1,9585,4965,3.41,1.5932,-1
zit,4812,-1,9586,-1,3.41,1.6447,-1
against,672,160,9587,145,3.4,1.2289,708
condolences,-1,914,9588,-1,3.4,1.8844,-1
muthafucka,3342,-1,9589,-1,3.4,2.1946,-1
separated,-1,-1,9590,2483,3.4,1.3248,-1
struggle,1914,1442,9591,1572,3.4,1.7496,-1
whores,4275,-1,9592,-1,3.4,2.2946,-1
deception,4911,-1,9593,-1,3.39,1.8007,-1
stain,3531,-1,9594,-1,3.39,1.3357,-1
unconscious,-1,-1,9595,4213,3.39,1.5113,-1
delay,-1,2431,9596,2934,3.38,1.3231,4086
difficulty,-1,4922,9597,1378,3.38,1.2271,-1
discontinued,-1,1009,9598,-1,3.38,1.4553,-1
eliminated,-1,4289,9599,-1,3.38,1.689,-1
haunting,3391,-1,9600,-1,3.38,1.7366,-1
hungry,1305,-1,9601,-1,3.38,1.9261,516
refused,-1,1861,9602,1995,3.38,1.4553,-1
wicked,1327,-1,9603,-1,3.38,1.9472,2147
blinded,2575,-1,9604,-1,3.37,1.5771,-1
hunger,2195,-1,9605,-1,3.37,1.9968,-1
torn,1407,-1,9606,-1,3.37,1.4676,-1
phony,4751,-1,9607,-1,3.36,1.9137,-1
argued,-1,2350,9608,2294,3.36,1.4675,-1
beast,1828,-1,9609,-1,3.36,1.5221,1959
bullet,1686,-1,9610,-1,3.36,1.8043,3765
busted,3345,-1,9611,-1,3.36,1.3056,-1
critic,-1,2126,9612,-1,3.36,1.3211,-1
dammit,-1,-1,9613,-1,3.36,1.793,2932
deleted,-1,-1,9614,-1,3.36,1.4813,3995
dentist,-1,-1,9615,-1,3.36,1.6874,2037
forbidden,4794,-1,9616,-1,3.36,1.793,-1
killin,2942,-1,9617,-1,3.36,1.9458,-1
syndrome,-1,-1,9618,2810,3.36,1.0835,-1
tornado,-1,-1,9619,-1,3.36,1.8268,4095
weapon,2927,4391,9620,-1,3.36,1.663,4593
emptiness,2413,-1,9621,-1,3.35,1.9731,-1
injection,-1,-1,9622,4591,3.35,1.5776,-1
burnt,3098,-1,9623,-1,3.34,1.9337,-1
complicated,3547,3941,9624,3262,3.34,1.6977,4545
crap,3525,-1,9625,-1,3.34,1.6489,900
never,48,239,9626,163,3.34,1.239,148
politicians,-1,2213,9627,4639,3.34,1.1359,-1
tired,522,4272,9628,3706,3.34,1.1178,365
traffic,2810,1765,9629,2737,3.34,1.6489,982
unfair,4966,-1,9630,-1,3.34,2.0062,-1
vulnerable,-1,4584,9631,-1,3.34,1.5066,-1
warning,1974,3137,9632,3783,3.34,1.423,2329
fucker,2823,-1,9633,-1,3.33,2.2057,-1
sinner,3644,-1,9634,-1,3.33,1.8426,-1
envy,3550,-1,9635,-1,3.33,1.5463,-1
whack,4578,-1,9636,-1,3.32,1.4345,-1
alone,169,1598,9637,587,3.32,1.7313,485
bleeds,4330,-1,9638,-1,3.32,1.812,-1
cannot,637,733,9639,270,3.32,0.9781,1045
confusion,1888,-1,9640,2927,3.32,1.3619,-1
couldn't,-1,-1,9641,-1,3.32,1.1328,-1
expenses,-1,2134,9642,3168,3.32,1.3468,-1
ignored,4791,-1,9643,4481,3.32,1.5043,-1
nigga,154,-1,9644,-1,3.32,2.0548,607
noose,4964,-1,9645,-1,3.32,2.2172,-1
opposed,-1,2269,9646,2153,3.32,1.4061,-1
restrictions,-1,3261,9647,4020,3.32,0.957,-1
scars,2025,-1,9648,-1,3.32,1.7313,-1
shots,1534,2455,9649,-1,3.32,2.0146,2042
savage,4532,-1,9650,-1,3.31,1.9473,-1
choke,2233,-1,9651,-1,3.31,1.6858,-1
cigarettes,3279,-1,9652,-1,3.31,2.5997,-1
doubts,3488,-1,9653,-1,3.3,1.4321,-1
fool,414,-1,9654,-1,3.3,1.2657,1984
fury,4205,-1,9655,-1,3.3,1.7757,-1
lowest,-1,4382,9656,3703,3.3,1.165,-1
suckers,2917,-1,9657,-1,3.3,1.7053,-1
whip,1745,-1,9658,-1,3.3,1.7409,-1
helpless,2669,-1,9659,-1,3.29,2.0207,-1
rats,3465,-1,9660,4903,3.29,1.893,-1
conspiracy,-1,4227,9661,-1,3.28,1.4574,-1
crashing,2715,-1,9662,-1,3.28,1.8848,-1
falling,429,3324,9663,2877,3.28,1.5391,1161
fools,1119,-1,9664,-1,3.28,1.4003,4611
lazy,2042,-1,9665,-1,3.28,1.4574,763
nuclear,4845,1034,9666,2173,3.28,1.7847,4776
scar,3561,-1,9667,-1,3.28,1.4574,-1
suspicious,-1,-1,9668,-1,3.28,1.3708,-1
scarred,4428,-1,9669,-1,3.27,2.0287,-1
screamed,4265,-1,9670,-1,3.27,1.6429,-1
cough,-1,-1,9671,-1,3.26,1.4957,2919
damned,2154,-1,9672,-1,3.26,1.9672,-1
frown,2882,-1,9673,-1,3.24,1.7504,-1
pimps,4521,-1,9674,-1,3.24,2.0466,-1
vengeance,4692,-1,9675,-1,3.24,1.9097,-1
canceled,-1,4264,9676,-1,3.24,1.5722,-1
cavity,-1,-1,9677,4911,3.24,1.8245,-1
delayed,-1,3030,9678,4997,3.24,1.1877,2615
dull,4775,-1,9679,4961,3.24,1.2216,3974
fat,828,3436,9680,2468,3.24,1.8245,548
jerk,3658,-1,9681,-1,3.24,1.3024,3944
missile,-1,3516,9682,-1,3.24,1.8905,-1
remorse,4641,-1,9683,-1,3.24,1.2707,-1
rot,3404,-1,9684,-1,3.24,1.6107,-1
screwed,4908,-1,9685,-1,3.24,1.6107,4145
gangstas,4129,-1,9686,-1,3.23,1.7963,-1
captured,3765,3881,9687,3794,3.22,1.6073,-1
critical,-1,1837,9688,1059,3.22,1.4748,4934
fell,644,852,9689,1263,3.22,1.4748,1183
forget,357,2497,9690,2604,3.22,1.2824,682
freezing,3935,-1,9691,-1,3.22,1.5556,1878
ignore,1873,-1,9692,-1,3.22,1.3746,3020
losers,4170,-1,9693,-1,3.22,1.8767,-1
lynch,-1,2315,9694,-1,3.22,2.1217,-1
wasting,1666,-1,9695,-1,3.22,1.4184,3615
defect,-1,-1,9696,4862,3.21,1.7005,-1
frightened,3643,-1,9697,-1,3.2,1.8594,-1
combat,-1,3480,9698,4885,3.2,1.6782,-1
convicted,-1,1989,9699,-1,3.2,1.7728,-1
defeat,2961,3023,9700,3458,3.2,1.9483,-1
dirty,683,-1,9701,-1,3.2,1.5119,848
dread,3358,-1,9702,-1,3.2,1.9483,-1
drug,1623,633,9703,1591,3.2,2.0702,2285
inferior,-1,-1,9704,3283,3.2,1.4708,-1
screamin,3265,-1,9705,-1,3.2,1.7957,-1
cryin,4091,-1,9706,-1,3.19,1.7093,-1
liar,2075,-1,9707,-1,3.18,1.5636,-1
aching,3097,-1,9708,-1,3.18,1.4941,-1
difficult,4961,958,9709,575,3.18,0.8965,2170
faggot,4776,-1,9710,-1,3.18,1.9763,-1
FALSE,2304,3277,9711,1780,3.18,1.3506,2590
forgotten,1414,3783,9712,3079,3.18,1.2728,3541
garbage,3755,4925,9713,-1,3.18,1.6249,3040
kicked,2211,-1,9714,-1,3.18,1.3952,2709
scandal,-1,3756,9715,-1,3.18,1.5609,4972
sinners,4596,-1,9716,-1,3.18,1.7807,-1
suspension,-1,4773,9717,-1,3.18,1.4803,-1
woe,4787,-1,9718,-1,3.18,2.007,-1
accusations,-1,4099,9719,-1,3.16,1.5301,-1
complain,2620,-1,9720,-1,3.16,1.5566,3270
declined,-1,1202,9721,4539,3.16,1.5434,-1
disorders,-1,-1,9722,2879,3.16,1.4337,-1
doubt,706,2110,9723,873,3.16,1.2675,1800
forced,3023,1510,9724,1488,3.16,1.2675,3414
lack,2246,1867,9725,1098,3.16,1.2835,1892
severe,-1,3660,9726,1613,3.16,1.7186,3956
smoke,585,3857,9727,3391,3.16,1.9416,1784
yuck,-1,-1,9728,-1,3.16,1.6333,4763
feared,-1,-1,9729,4476,3.14,1.9257,-1
gangster,3764,-1,9730,-1,3.14,2.189,-1
argument,-1,2912,9731,1266,3.14,1.552,-1
avoid,3256,1749,9732,1427,3.14,1.578,2069
bitch,263,-1,9733,-1,3.14,1.8071,556
bruise,4837,-1,9734,-1,3.14,1.2124,-1
dismissed,-1,2375,9735,-1,3.14,1.1068,-1
disorder,-1,-1,9736,2988,3.14,1.3999,-1
exhausted,-1,-1,9737,-1,3.14,1.7144,2598
incorrectly,-1,475,9738,-1,3.14,1.0304,-1
isolation,-1,-1,9739,4097,3.14,1.4976,-1
scream,729,-1,9740,-1,3.14,1.4144,1950
slapped,4886,-1,9741,-1,3.14,1.552,-1
spit,980,-1,9742,-1,3.14,1.4144,4938
suck,1192,-1,9743,-1,3.14,1.8184,1020
sucks,3541,-1,9744,-1,3.14,1.4848,753
suspect,-1,2552,9745,-1,3.14,1.3095,3614
whore,2260,-1,9746,-1,3.14,2.1094,2168
wrong,199,1382,9747,1237,3.14,0.9691,462
cursed,3351,-1,9748,-1,3.12,1.9646,-1
doom,3035,-1,9749,-1,3.12,1.9217,-1
desperate,2649,-1,9750,-1,3.12,1.6243,3876
lonesome,1629,-1,9751,-1,3.12,1.6243,-1
regret,1357,3994,9752,-1,3.12,1.507,3706
rob,2086,3968,9753,-1,3.12,1.8913,2296
defects,-1,-1,9754,4221,3.1,1.5578,-1
ambulance,-1,-1,9755,-1,3.1,1.6067,4189
annoy,-1,-1,9756,-1,3.1,1.3887,4567
conflict,-1,1819,9757,1308,3.1,1.5286,-1
criticism,-1,2295,9758,1974,3.1,1.1473,-1
execution,-1,-1,9759,2975,3.1,2.3889,-1
fought,2310,3326,9760,3193,3.1,1.3887,-1
indictment,-1,3526,9761,-1,3.1,1.7757,-1
pity,2141,-1,9762,4817,3.1,1.3132,4294
smoking,1982,3619,9763,-1,3.1,1.9404,2431
stink,-1,-1,9764,-1,3.1,1.2164,4806
tear,691,-1,9765,-1,3.1,1.374,3324
unable,-1,2591,9766,1970,3.1,0.8391,-1
cigarette,2678,-1,9767,-1,3.09,2.5163,-1
beg,1451,-1,9768,-1,3.08,1.336,-1
prejudice,-1,-1,9769,4980,3.08,1.7893,-1
bullshit,1734,-1,9770,-1,3.08,2.0785,2658
decay,3452,-1,9771,5000,3.08,1.4119,-1
decline,-1,1809,9772,2550,3.08,1.2262,-1
deficit,-1,2075,9773,-1,3.08,1.3529,-1
difficulties,-1,4504,9774,1713,3.08,1.2752,-1
graves,4145,-1,9775,-1,3.08,1.8499,-1
regrets,2581,-1,9776,-1,3.08,1.5232,-1
suspended,-1,2153,9777,4793,3.08,1.2591,-1
trapped,1733,-1,9778,-1,3.08,1.5232,-1
yelling,-1,-1,9779,-1,3.08,1.5628,4811
aging,-1,4835,9780,-1,3.06,1.6214,-1
arguing,-1,4834,9781,-1,3.06,1.3614,-1
bullets,1995,-1,9782,-1,3.06,1.963,-1
dumb,1297,-1,9783,-1,3.06,0.9564,1378
emergency,-1,1892,9784,3497,3.06,1.7775,3160
greed,2242,-1,9785,-1,3.06,1.921,-1
idiot,-1,-1,9786,-1,3.06,1.5308,1476
idiots,-1,-1,9787,-1,3.06,1.6088,4121
inadequate,-1,-1,9788,4264,3.06,1.3311,-1
refugees,-1,3236,9789,-1,3.06,1.6587,-1
turmoil,-1,4651,9790,-1,3.06,1.634,-1
